STATIONS_ID,MESS_DATUM,QN_3,  FX,  FM,QN_4, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK
3668,19821125,10,5.0,2.2,10,0.0,0,5.9,0,4.0,7.0,975.9,4.4,83.0,9.4,0.0,-1.6
3668,19821126,10,5.6,2.4,10,0.0,0,1.1,0,7.7,7.1,971.5,4.2,85.0,7.4,0.0,-1.8
3668,19821127,10,5.8,1.7,10,0.5,6,0.0,0,7.7,6.9,967.2,3.6,86.0,6.0,1.2,1.3
3668,19821128,10,4.6,1.9,10,1.2,8,0.0,0,7.7,7.6,976.7,4.2,92.0,4.8,2.8,2.9
3668,19821129,10,4.4,1.8,10,0.9,6,0.0,0,8.0,7.0,986.5,4.2,85.0,4.7,3.1,2.8
3668,19821130,10,11.3,4.3,10,0.0,0,0.0,0,7.3,5.8,991.9,3.3,73.0,4.5,2.5,2.9
3668,19821201,10,10.4,4.6,10,0.0,0,6.6,0,0.0,4.8,987.8,1.8,70.0,4.4,-1.0,-3.0
3668,19821202,10,7.7,1.2,10,0.0,0,5.6,0,0.0,5.7,986.4,1.4,82.0,7.2,-3.5,-4.8
3668,19821203,10,3.9,0.8,10,0.2,6,3.0,0,5.7,6.5,990.8,2.0,89.0,5.6,-2.3,-3.9
3668,19821204,10,4.7,2.2,10,0.0,6,0.0,0,8.0,6.2,996.9,1.8,89.0,2.7,0.0,0.0
3668,19821205,10,6.5,2.4,10,0.0,0,0.0,0,8.0,5.7,997.2,0.6,89.0,2.2,0.0,0.7
3668,19821206,10,7.2,2.1,10,3.6,6,0.0,0,7.7,6.9,984.9,3.8,88.0,5.0,-0.2,-0.3
3668,19821207,10,5.1,2.6,10,6.2,6,0.0,0,8.0,8.6,977.8,6.5,91.0,7.9,4.0,3.8
3668,19821208,10,6.6,2.7,10,9.3,6,0.0,0,7.7,10.6,973.5,9.5,86.0,12.0,7.0,7.3
3668,19821209,10,11.1,3.5,10,1.3,6,0.2,0,6.0,8.4,969.3,7.3,82.0,8.9,6.7,5.7
3668,19821210,10,24.0,6.7,10,5.5,8,0.6,0,6.7,7.8,958.9,7.4,72.0,12.9,4.6,5.4
3668,19821211,10,15.0,5.7,10,0.2,8,0.3,0,6.7,6.0,960.3,3.1,78.0,5.9,2.1,1.5
3668,19821212,10,11.5,3.2,10,10.7,8,0.0,0,5.7,6.2,958.0,1.8,91.0,3.1,0.0,-0.9
3668,19821213,10,4.9,1.4,10,1.5,6,0.0,0,7.7,7.3,965.7,3.3,94.0,4.7,0.7,0.8
3668,19821214,10,5.8,2.0,10,0.0,8,0.0,0,7.3,6.6,978.4,1.5,95.0,3.0,1.0,2.0
3668,19821215,10,20.5,4.6,10,3.8,8,0.0,0,8.0,7.7,968.1,5.2,90.0,7.4,0.8,-0.7
3668,19821216,10,21.6,8.9,10,25.7,6,0.0,0,7.7,9.5,960.8,7.7,87.0,11.7,6.2,7.5
3668,19821217,10,12.5,3.2,10,14.2,8,0.0,0,7.7,6.7,956.0,1.9,92.0,6.2,0.4,2.2
3668,19821218,10,8.1,2.8,10,3.3,7,0.0,4,8.0,6.2,961.6,0.6,97.0,1.0,0.4,0.1
3668,19821219,10,7.9,2.3,10,2.5,8,0.4,4,6.0,5.3,973.5,-0.8,89.0,0.8,-1.9,-1.7
3668,19821220,10,13.0,4.5,10,3.9,6,0.0,2,7.7,7.5,955.6,4.0,91.0,8.2,-1.8,-2.6
3668,19821221,10,8.8,3.7,10,0.0,7,0.0,0,6.3,6.4,959.9,3.5,82.0,4.6,2.5,1.1
3668,19821222,10,6.4,2.1,10,0.0,7,1.5,0,4.0,5.8,966.5,0.7,87.0,4.0,-0.9,-1.5
3668,19821223,10,4.5,0.7,10,0.0,7,0.0,0,7.7,5.6,977.2,0.3,87.0,1.7,-2.0,-3.2
3668,19821224,10,4.4,0.8,10,0.0,7,1.6,0,3.0,4.7,986.0,-2.4,85.0,0.8,-5.2,-2.1
3668,19821225,10,5.0,1.2,10,0.2,8,0.0,0,8.0,5.8,988.6,0.3,92.0,0.4,-5.2,-6.6
3668,19821226,10,5.0,1.2,10,0.8,6,0.0,0,8.0,6.5,990.9,2.1,92.0,2.6,0.2,0.1
3668,19821227,10,11.0,3.6,10,1.0,8,0.0,0,8.0,8.2,986.8,5.8,90.0,6.4,2.4,2.2
3668,19821228,10,16.1,6.9,10,1.7,8,0.7,0,6.0,6.4,985.8,2.5,87.0,6.3,1.6,0.9
3668,19821229,10,10.4,3.7,10,0.0,0,2.5,0,6.3,5.9,994.5,1.1,89.0,2.7,0.0,-1.4
3668,19821230,10,3.3,1.4,10,0.0,0,3.8,0,6.7,5.3,998.5,0.2,83.0,3.1,-2.1,-0.2
3668,19821231,10,3.7,0.8,10,0.0,0,6.1,0,4.7,4.5,994.9,-2.0,84.0,2.2,-4.2,-5.8
3668,19830101,10,4.2,1.1,10,0.2,6,6.3,0,2.0,4.5,989.5,-2.0,83.0,3.8,-4.9,-6.4
3668,19830102,10,5.0,1.0,10,2.7,8,0.0,0,8.0,6.1,990.5,0.6,97.0,1.0,-5.7,-6.8
3668,19830103,10,5.7,1.6,10,7.8,6,0.0,1,8.0,7.7,987.2,4.0,97.0,5.7,0.8,0.4
3668,19830104,10,20.0,6.6,10,3.7,6,0.0,0,5.7,9.2,980.7,7.9,85.0,9.5,5.4,4.9
3668,19830105,10,10.6,3.9,10,7.6,6,0.0,0,8.0,10.5,982.0,9.2,94.0,11.5,4.5,2.6
3668,19830106,10,10.9,3.4,10,0.0,0,2.6,0,5.7,10.0,985.5,8.3,86.0,12.2,5.4,9.1
3668,19830107,10,12.1,3.1,10,0.8,6,2.4,0,4.7,7.1,990.2,3.9,84.0,7.9,1.7,2.5
3668,19830108,10,9.8,2.3,10,1.8,8,0.0,0,6.7,6.6,993.7,2.4,90.0,4.6,-2.1,-3.6
3668,19830109,10,13.2,4.1,10,0.6,6,2.3,0,7.0,6.4,996.2,3.6,83.0,5.1,-2.8,-4.4
3668,19830110,10,10.8,4.5,10,0.9,6,0.0,0,7.7,7.8,997.3,5.4,87.0,6.3,3.3,2.8
3668,19830111,10,8.4,1.8,10,0.1,6,0.0,0,8.0,9.1,994.2,6.2,95.0,7.3,5.5,5.0
3668,19830112,10,6.5,2.3,10,0.0,0,4.5,0,4.7,6.1,994.6,2.1,84.0,6.0,0.8,1.8
3668,19830113,10,14.9,2.7,10,0.3,6,4.0,0,7.7,5.9,983.2,3.4,79.0,5.4,-1.6,-3.4
3668,19830114,10,14.5,6.1,10,2.5,8,0.9,0,7.7,5.3,974.0,0.8,81.0,5.3,-0.3,-1.4
3668,19830115,10,17.0,8.4,10,3.5,8,0.0,0,7.7,6.9,964.5,4.0,86.0,4.8,-0.3,-0.3
3668,19830116,10,17.2,9.8,10,0.6,6,1.0,0,7.7,7.4,975.2,6.0,79.0,7.1,4.8,3.9
3668,19830117,10,18.8,9.8,10,0.0,6,0.0,0,8.0,7.9,981.9,6.6,81.0,7.3,4.8,4.8
3668,19830118,10,17.6,6.6,10,1.6,8,0.0,0,6.7,6.9,974.9,3.6,85.0,6.2,2.0,-0.4
3668,19830119,10,20.5,7.1,10,2.2,7,0.6,1,6.7,5.2,979.4,0.2,84.0,2.8,-1.4,-2.5
3668,19830120,10,9.0,3.8,10,0.8,7,7.3,6,5.7,4.9,993.8,0.2,79.0,0.8,-2.3,-1.6
3668,19830121,10,13.4,6.3,10,0.0,8,0.0,5,8.0,5.6,996.1,1.6,83.0,2.0,-0.4,-0.7
3668,19830122,10,8.8,3.1,10,0.0,6,0.0,0,7.7,6.5,999.0,2.9,86.0,3.4,1.1,1.4
3668,19830123,10,3.7,1.0,10,0.0,0,1.8,0,3.7,4.9,997.9,-0.2,76.0,3.0,-3.2,1.4
3668,19830124,10,5.4,2.0,10,0.0,0,0.0,0,8.0,4.9,998.1,-2.0,93.0,-0.8,-5.1,-6.2
3668,19830125,10,5.3,2.3,10,2.4,6,1.1,0,7.7,5.3,996.4,1.3,81.0,3.2,-3.6,-3.6
3668,19830126,10,5.1,1.8,10,5.8,6,0.0,0,8.0,9.0,995.5,7.1,92.0,8.7,2.3,2.3
3668,19830127,10,15.3,4.4,10,5.3,6,0.2,0,7.3,8.2,987.3,11.0,63.0,12.9,6.9,6.4
3668,19830128,10,16.2,7.6,10,0.3,6,0.0,0,7.3,8.9,982.5,7.9,83.0,11.1,7.4,6.4
3668,19830129,10,18.4,7.8,10,0.7,6,0.0,0,7.7,8.7,977.6,8.1,81.0,9.2,7.3,6.4
3668,19830130,10,26.8,5.6,10,9.2,8,0.3,0,7.7,7.7,966.1,4.2,89.0,8.0,2.2,5.3
3668,19830131,10,16.9,7.0,10,4.3,8,1.2,2,7.0,5.9,973.3,1.8,85.0,3.2,0.2,0.0
3668,19830201,10,22.9,8.0,10,3.0,8,2.3,0,7.0,7.5,963.7,6.9,72.0,12.2,1.0,0.0
3668,19830202,10,20.6,8.7,10,0.7,7,2.0,0,5.7,5.2,980.0,2.1,74.0,3.9,0.4,-0.3
3668,19830203,10,13.8,4.8,10,4.4,8,0.0,1,8.0,5.7,984.0,-0.1,92.0,2.4,-1.4,-2.4
3668,19830204,10,7.1,1.9,10,0.2,7,3.2,3,3.3,4.7,991.7,-2.7,92.0,0.1,-6.7,-10.7
3668,19830205,10,10.2,3.1,10,7.0,7,0.0,2,7.0,4.8,969.1,-1.5,91.0,0.6,-7.2,-8.3
3668,19830206,10,7.0,1.7,10,1.4,7,1.8,11,5.3,5.9,954.7,0.4,93.0,3.7,-0.4,-0.2
3668,19830207,10,6.4,2.7,10,0.7,7,0.2,8,8.0,5.4,957.3,-0.2,88.0,2.0,-3.8,-6.1
3668,19830208,10,3.8,0.8,10,0.0,7,0.0,7,7.3,5.1,967.4,-1.2,90.0,0.2,-1.9,-1.2
3668,19830209,10,10.1,2.3,10,0.1,7,0.5,7,7.3,4.4,971.5,-0.7,78.0,1.5,-4.6,-6.9
3668,19830210,10,4.3,1.8,10,0.0,7,0.0,7,7.3,4.2,968.6,-1.7,77.0,-0.4,-2.6,-1.6
3668,19830211,10,7.5,2.8,10,3.5,7,1.8,7,7.0,3.6,967.3,-2.7,73.0,-1.1,-5.3,-5.3
3668,19830212,10,5.9,2.8,10,3.3,7,0.0,9,8.0,4.8,971.9,-2.4,92.0,-1.3,-3.0,-3.0
3668,19830213,10,10.0,3.0,10,0.0,0,4.4,11,4.3,3.3,978.5,-4.4,77.0,-0.9,-13.1,-15.5
3668,19830214,10,9.5,4.2,10,0.0,0,0.2,11,7.7,3.7,979.0,-2.7,73.0,-1.2,-3.3,-3.4
3668,19830215,10,10.5,3.3,10,0.0,0,8.5,10,0.7,3.0,988.7,-5.8,75.0,-0.9,-8.7,-10.1
3668,19830216,10,11.0,2.5,10,0.0,7,9.0,10,0.0,2.1,992.6,-8.0,64.0,-2.8,-11.1,-13.5
3668,19830217,10,9.5,1.9,10,0.0,0,8.2,10,2.7,3.1,997.4,-5.2,73.0,0.1,-11.3,-12.4
3668,19830218,10,3.8,0.8,10,0.0,0,7.7,9,0.0,3.1,995.9,-6.4,82.0,1.0,-13.0,-13.0
3668,19830219,10,4.9,1.2,10,0.0,7,5.7,9,2.3,2.9,990.4,-7.8,87.0,-4.0,-14.1,-15.6
3668,19830220,10,4.7,0.6,10,0.1,7,0.0,9,8.0,4.6,986.6,-1.8,87.0,-0.1,-6.7,-6.1
3668,19830221,10,9.0,3.0,10,0.0,0,8.0,9,3.0,2.9,990.5,-3.8,58.0,0.0,-6.2,-3.0
3668,19830222,10,8.6,1.8,10,0.0,0,8.6,9,0.0,1.8,996.5,-7.5,58.0,-1.0,-15.4,-16.9
3668,19830223,10,6.4,2.3,10,0.0,0,9.3,9,0.0,2.2,997.1,-4.0,56.0,2.2,-14.8,-16.0
3668,19830224,10,6.1,2.3,10,0.0,0,9.4,9,0.0,3.0,995.9,-2.3,60.0,4.4,-11.4,-13.3
3668,19830225,10,5.1,2.0,10,2.2,6,6.5,8,4.7,3.4,988.8,0.5,59.0,6.7,-10.2,-12.0
3668,19830226,10,6.3,2.5,10,6.7,6,0.0,7,8.0,7.8,978.0,4.5,93.0,5.9,0.7,-0.3
3668,19830227,10,5.5,1.9,10,2.0,6,0.0,0,7.3,7.9,978.2,5.1,90.0,6.5,3.5,2.5
3668,19830228,10,10.6,3.1,10,3.3,8,0.0,0,7.7,7.2,975.1,3.2,92.0,6.0,2.1,2.0
3668,19830301,10,4.5,1.4,10,1.1,8,0.0,0,5.7,6.2,980.3,1.0,92.0,4.1,0.0,0.6
3668,19830302,10,3.9,0.9,10,0.1,7,3.1,0,4.3,5.8,990.8,1.6,83.0,7.0,-1.7,-2.9
3668,19830303,10,4.5,1.0,10,0.0,0,7.3,0,1.0,5.2,996.7,1.2,79.0,6.9,-4.6,-5.5
3668,19830304,10,5.0,1.4,10,0.0,0,6.0,0,6.3,5.0,995.1,-0.4,84.0,4.7,-3.2,-4.8
3668,19830305,10,3.3,0.6,10,0.0,6,0.0,0,5.3,5.2,993.7,-1.4,93.0,1.6,-2.1,-3.2
3668,19830306,10,10.3,4.0,10,0.4,6,0.0,0,8.0,6.5,990.0,4.4,79.0,6.5,-2.2,-3.2
3668,19830307,10,10.9,4.6,10,0.0,6,0.0,0,8.0,8.3,989.1,6.5,87.0,7.4,4.6,3.9
3668,19830308,10,5.8,2.3,10,0.0,0,0.2,0,5.3,7.8,989.6,5.6,83.0,9.2,4.0,4.9
3668,19830309,10,11.6,2.4,10,0.0,0,7.3,0,3.0,7.4,983.9,5.9,80.0,13.5,-0.3,-1.8
3668,19830310,10,4.2,0.7,10,0.0,0,5.0,0,3.0,6.6,984.7,3.2,84.0,9.4,-1.8,-3.4
3668,19830311,10,14.0,4.4,10,0.0,6,0.1,0,6.3,6.8,983.9,4.6,76.0,8.9,-0.2,-1.9
3668,19830312,10,10.2,2.5,10,0.0,0,10.0,0,1.0,3.2,992.7,0.8,54.0,6.6,-5.0,-6.6
3668,19830313,10,6.3,3.0,10,0.0,0,10.2,0,1.0,4.0,987.0,3.0,56.0,10.2,-3.4,-5.6
3668,19830314,10,6.1,2.5,10,4.3,6,1.2,0,7.0,8.3,980.3,6.2,87.0,10.9,0.6,-1.0
3668,19830315,10,6.4,2.5,10,0.0,6,0.7,0,7.3,7.9,972.4,6.9,80.0,11.1,3.2,2.3
3668,19830316,10,6.0,1.9,10,0.3,6,0.0,0,7.3,8.2,980.6,6.9,83.0,10.4,2.1,1.1
3668,19830317,10,5.1,1.1,10,0.3,6,5.2,0,6.7,7.2,986.5,6.9,75.0,11.7,0.0,-1.0
3668,19830318,10,7.0,2.2,10,4.8,6,0.0,0,8.0,10.2,985.6,9.6,85.0,10.6,6.8,6.9
3668,19830319,10,11.9,3.2,10,10.4,6,0.0,0,8.0,10.2,980.8,9.0,88.0,11.0,8.4,8.1
3668,19830320,10,4.9,1.9,10,0.0,0,0.7,0,7.7,9.6,981.2,9.2,83.0,11.4,7.5,6.7
3668,19830321,10,17.8,4.1,10,3.0,6,0.0,0,7.7,8.3,974.0,9.6,70.0,10.5,7.1,6.6
3668,19830322,10,20.9,8.0,10,4.3,8,4.0,0,7.3,6.2,968.0,3.6,77.0,9.8,2.1,1.6
3668,19830323,10,21.0,6.4,10,0.1,8,6.0,3,7.0,6.2,969.4,6.5,69.0,10.0,0.5,0.3
3668,19830324,10,15.2,4.9,10,9.8,6,1.5,0,7.7,8.7,959.6,9.4,73.0,13.3,7.5,7.0
3668,19830325,10,11.4,4.2,10,0.6,8,0.9,0,7.3,5.7,964.5,3.6,71.0,8.0,2.3,3.5
3668,19830326,10,14.0,5.6,10,2.4,8,0.3,0,8.0,6.0,960.1,1.8,85.0,3.5,0.6,0.0
3668,19830327,10,7.6,3.1,10,0.4,8,5.3,0,6.7,4.8,964.9,2.8,66.0,6.2,0.0,-0.8
3668,19830328,10,11.1,3.8,10,1.3,8,0.2,0,8.0,6.6,964.3,3.1,85.0,9.1,0.8,0.3
3668,19830329,10,5.0,1.3,10,0.0,0,6.6,0,5.0,4.7,974.2,1.3,71.0,6.5,-2.6,-4.1
3668,19830330,10,8.2,3.3,10,0.0,6,2.9,0,6.7,5.7,973.3,6.0,63.0,9.0,-2.2,-3.1
3668,19830331,10,5.6,2.0,10,0.0,0,0.6,0,7.3,6.9,967.9,8.1,65.0,11.2,5.3,4.3
3668,19830401,10,6.6,1.9,10,6.7,6,0.4,0,7.3,8.3,959.3,8.3,77.0,11.8,4.4,4.0
3668,19830402,10,6.3,3.1,10,5.0,6,0.0,0,8.0,8.0,958.2,5.3,89.0,8.2,4.4,5.6
3668,19830403,10,9.1,2.6,10,0.0,0,1.4,0,6.7,6.1,965.1,4.2,74.0,7.2,3.0,2.5
3668,19830404,10,4.8,0.9,10,0.0,6,1.0,0,6.0,5.9,966.1,4.2,75.0,8.9,-2.0,-3.3
3668,19830405,10,9.7,3.4,10,3.2,6,4.2,0,5.3,5.7,967.5,4.8,67.0,9.0,3.0,2.1
3668,19830406,10,18.1,5.3,10,5.6,6,3.7,0,6.3,6.8,963.0,5.0,77.0,11.7,3.0,2.1
3668,19830407,10,21.2,3.7,10,12.7,6,2.9,0,7.0,7.6,969.4,5.6,85.0,11.0,2.8,2.3
3668,19830408,10,19.8,4.6,10,6.9,6,0.4,0,7.0,9.8,968.8,13.2,68.0,15.5,5.6,5.2
3668,19830409,10,5.2,1.5,10,12.3,6,0.0,0,8.0,8.2,976.3,5.9,87.0,14.6,5.2,6.9
3668,19830410,10,7.8,2.5,10,1.7,6,0.4,0,7.7,10.7,975.7,11.6,80.0,15.6,5.1,4.5
3668,19830411,10,20.0,3.9,10,2.0,6,7.2,0,7.3,9.5,968.7,12.1,65.0,21.2,8.1,8.0
3668,19830412,10,12.8,6.0,10,1.8,8,0.0,0,8.0,7.8,973.3,5.6,85.0,8.1,4.5,5.5
3668,19830413,10,12.2,4.3,10,2.8,8,2.1,0,6.0,6.5,985.7,2.7,87.0,6.5,1.9,1.6
3668,19830414,10,12.8,4.4,10,5.7,6,0.0,0,8.0,7.0,985.9,4.2,85.0,5.6,-0.6,-2.1
3668,19830415,10,10.0,4.8,10,2.8,6,0.0,0,8.0,8.3,985.8,6.0,90.0,7.5,4.0,3.4
3668,19830416,10,4.6,1.4,10,0.0,0,8.2,0,4.3,7.5,982.3,8.9,69.0,15.1,3.2,2.0
3668,19830417,10,9.6,3.1,10,0.0,0,10.8,0,5.0,7.2,971.5,12.9,53.0,20.5,4.2,2.0
3668,19830418,10,8.6,3.1,10,0.0,6,3.0,0,4.7,9.1,966.3,13.9,59.0,18.6,9.2,7.0
3668,19830419,10,21.0,2.5,10,15.2,6,9.7,0,5.7,11.2,966.0,13.7,71.0,20.8,9.8,8.8
3668,19830420,10,10.0,3.0,10,0.0,0,9.1,0,4.0,8.1,978.4,12.8,57.0,18.2,7.2,5.7
3668,19830421,10,10.8,3.5,10,4.7,6,2.8,0,6.7,8.8,970.4,17.5,48.0,23.6,8.4,6.4
3668,19830422,10,11.2,3.9,10,0.0,0,3.2,0,5.0,9.0,975.0,10.1,72.0,18.6,8.9,8.7
3668,19830423,10,9.1,1.7,10,0.0,6,12.5,0,4.7,9.1,970.5,12.9,65.0,19.5,2.2,0.4
3668,19830424,10,8.9,2.6,10,2.4,6,3.4,0,7.3,10.4,972.9,11.8,76.0,14.6,8.8,7.4
3668,19830425,10,7.4,1.9,10,0.0,0,10.0,0,3.3,7.5,973.4,12.4,59.0,21.4,4.5,3.9
3668,19830426,10,4.5,1.4,10,0.1,6,5.5,0,5.3,9.9,972.6,14.9,62.0,21.0,7.6,5.9
3668,19830427,10,11.3,3.2,10,0.2,6,5.8,0,6.0,9.1,975.5,12.4,64.0,17.7,8.8,6.8
3668,19830428,10,6.8,2.3,10,0.0,6,12.8,0,4.3,8.2,978.3,13.4,56.0,19.5,7.0,5.0
3668,19830429,10,8.1,2.5,10,2.0,6,5.6,0,6.3,9.5,978.9,11.1,70.0,17.0,7.5,5.7
3668,19830430,10,10.5,2.1,10,1.8,6,7.7,0,5.0,9.7,973.8,13.8,65.0,19.7,5.2,3.4
3668,19830501,10,11.4,3.3,10,3.9,6,3.1,0,7.0,11.5,964.8,11.8,82.0,16.5,9.4,8.1
3668,19830502,10,14.1,5.2,10,1.7,6,4.5,0,6.3,8.7,971.4,10.6,68.0,15.1,9.1,8.0
3668,19830503,10,12.0,4.1,10,0.0,6,4.3,0,6.7,7.7,975.5,11.0,61.0,14.1,7.9,7.1
3668,19830504,10,6.8,2.0,10,9.6,6,0.3,0,6.3,9.9,977.3,8.5,88.0,11.2,7.6,6.5
3668,19830505,10,5.4,1.5,10,0.0,0,7.7,0,5.7,8.6,981.9,10.2,71.0,16.0,4.0,2.8
3668,19830506,10,6.2,2.0,10,0.0,0,13.0,0,3.0,6.3,981.2,12.6,49.0,19.0,2.0,0.6
3668,19830507,10,8.6,3.1,10,9.8,6,1.9,0,7.3,9.8,975.2,13.3,65.0,18.0,7.8,6.6
3668,19830508,10,9.8,2.7,10,0.0,6,4.1,0,7.7,10.0,970.5,12.2,71.0,16.5,10.5,10.0
3668,19830509,10,10.0,2.4,10,0.0,6,6.7,0,3.7,8.6,970.1,11.0,66.0,16.1,8.4,7.3
3668,19830510,10,9.4,2.0,10,4.6,6,0.6,0,7.7,9.4,966.8,10.2,75.0,14.3,6.1,4.9
3668,19830511,10,13.1,2.9,10,2.2,6,7.1,0,4.0,8.6,964.3,11.3,66.0,16.5,6.4,5.5
3668,19830512,10,12.5,3.5,10,0.1,6,7.3,0,5.7,9.7,967.9,14.3,62.0,22.5,4.8,3.0
3668,19830513,10,8.2,2.2,10,1.3,6,2.1,0,7.7,10.7,975.5,12.2,75.0,16.8,10.6,8.6
3668,19830514,10,7.0,1.4,10,0.9,6,8.0,0,5.7,11.5,975.1,16.0,68.0,22.2,8.4,8.1
3668,19830515,10,9.2,1.7,10,1.1,6,1.1,0,7.3,13.9,972.1,16.5,76.0,21.1,12.0,11.0
3668,19830516,10,17.8,2.8,10,2.0,6,6.3,0,4.3,12.3,968.6,16.9,69.0,28.2,10.5,9.0
3668,19830517,10,20.1,2.8,10,2.7,6,13.2,0,3.3,11.3,973.6,16.0,65.0,24.9,7.8,6.9
3668,19830518,10,7.0,2.3,10,0.0,0,9.7,0,3.3,9.0,978.4,13.8,57.0,18.9,9.8,8.4
3668,19830519,10,13.4,3.0,10,0.0,6,5.5,0,4.0,10.1,978.5,10.9,77.0,14.8,6.1,5.2
3668,19830520,10,9.5,3.1,10,0.0,0,11.4,0,6.3,8.6,974.5,15.5,52.0,21.7,5.5,4.2
3668,19830521,10,15.8,3.8,10,5.3,6,6.7,0,6.0,11.8,967.4,16.6,61.0,26.0,10.4,7.9
3668,19830522,10,6.8,2.5,10,9.9,6,0.0,0,8.0,10.7,976.3,10.0,85.0,12.9,9.1,10.2
3668,19830523,10,7.1,1.9,10,11.0,6,0.0,0,8.0,11.9,972.4,10.7,93.0,11.9,8.6,8.2
3668,19830524,10,5.6,2.4,10,21.0,6,0.0,0,8.0,11.6,968.7,10.0,93.0,11.3,9.6,9.8
3668,19830525,10,8.1,3.4,10,1.5,6,0.0,0,8.0,10.1,971.8,9.2,86.0,11.1,8.0,7.8
3668,19830526,10,6.8,2.8,10,0.8,6,0.0,0,8.0,9.1,975.7,8.6,82.0,9.9,7.2,7.0
3668,19830527,10,7.0,2.8,10,4.5,6,0.0,0,8.0,10.2,978.1,8.5,91.0,9.8,7.4,7.1
3668,19830528,10,4.9,1.6,10,0.0,0,4.5,0,6.3,8.0,977.3,9.1,69.0,13.6,7.0,5.7
3668,19830529,10,11.4,2.8,10,0.3,6,8.4,0,5.0,8.7,974.0,11.6,64.0,16.5,4.4,3.1
3668,19830530,10,4.5,1.3,10,0.0,0,11.4,0,3.3,8.6,977.3,13.9,54.0,18.5,9.1,7.9
3668,19830531,10,4.9,0.8,10,0.0,0,12.5,0,4.7,10.2,979.9,18.4,52.0,25.0,7.0,5.7
3668,19830601,10,7.0,1.9,10,0.0,6,11.7,0,6.0,13.2,979.6,21.3,54.0,27.5,10.3,9.0
3668,19830602,10,10.7,2.2,10,1.8,6,4.8,0,5.0,13.4,984.5,17.0,68.0,21.7,15.5,13.9
3668,19830603,10,5.2,1.4,10,0.0,0,11.4,0,4.0,12.4,986.6,18.1,61.0,23.6,9.3,9.3
3668,19830604,10,4.1,0.9,10,0.0,0,14.0,0,5.0,12.4,986.4,21.6,50.0,28.1,12.4,10.6
3668,19830605,10,8.9,2.3,10,0.0,0,11.8,0,4.3,14.6,982.6,21.2,58.0,27.0,14.5,13.2
3668,19830606,10,8.3,3.0,10,0.0,0,12.7,0,3.0,9.7,985.5,15.1,55.0,20.0,13.1,12.4
3668,19830607,10,9.1,3.7,10,0.0,0,14.8,0,0.7,8.8,988.0,16.7,49.0,22.5,8.2,6.9
3668,19830608,10,6.1,2.1,10,0.0,0,14.7,0,2.7,11.4,984.6,21.0,46.0,29.6,10.4,9.1
3668,19830609,10,10.5,2.7,10,5.7,6,4.4,0,3.0,17.9,983.9,20.5,73.0,25.5,16.1,15.3
3668,19830610,10,8.4,3.0,10,0.0,0,9.7,0,5.0,13.4,980.8,19.1,62.0,23.9,13.0,11.8
3668,19830611,10,4.3,0.9,10,0.0,0,8.3,0,2.7,11.9,979.0,17.8,60.0,23.1,10.8,10.0
3668,19830612,10,2.7,1.1,10,0.4,6,9.7,0,3.3,12.1,978.9,19.8,55.0,25.8,10.4,9.4
3668,19830613,10,5.2,1.8,10,3.7,6,0.0,0,7.3,16.0,979.3,16.7,84.0,20.0,13.9,13.1
3668,19830614,10,7.9,2.6,10,7.0,6,0.6,0,7.7,13.5,983.5,15.2,78.0,18.9,13.8,12.8
3668,19830615,10,14.2,3.1,10,3.3,6,4.2,0,6.3,10.2,986.7,12.0,74.0,16.0,10.3,10.1
3668,19830616,10,8.7,2.5,10,0.0,6,3.1,0,5.7,9.0,988.7,10.4,72.0,13.7,7.5,7.0
3668,19830617,10,6.9,1.8,10,0.0,0,3.8,0,6.0,7.8,986.6,11.3,59.0,15.7,4.0,3.2
3668,19830618,10,8.0,2.2,10,0.0,0,8.1,0,5.0,8.3,987.9,13.3,58.0,17.6,3.8,2.6
3668,19830619,10,9.9,2.6,10,0.0,6,3.7,0,5.3,9.7,983.6,15.2,57.0,20.6,11.3,11.0
3668,19830620,10,9.9,2.6,10,0.0,0,7.6,0,5.7,13.3,982.0,19.1,62.0,24.5,12.0,10.7
3668,19830621,10,10.5,2.8,10,1.4,6,7.8,0,4.7,15.8,980.0,21.0,64.0,25.2,14.0,12.7
3668,19830622,10,11.2,2.7,10,0.0,0,11.0,0,3.3,13.4,979.5,21.5,54.0,26.9,16.9,15.6
3668,19830623,10,5.4,1.7,10,0.0,0,13.2,0,1.0,11.8,978.8,21.5,48.0,26.7,12.6,11.5
3668,19830624,10,4.8,1.3,10,0.0,0,14.4,0,1.0,12.1,979.5,21.9,48.0,29.2,11.2,9.5
3668,19830625,10,10.0,2.5,10,0.0,0,12.4,0,3.0,15.1,980.4,22.6,58.0,28.5,13.5,12.8
3668,19830626,10,10.6,2.3,10,0.2,6,8.4,0,4.3,15.7,979.3,20.8,63.0,28.0,14.6,14.0
3668,19830627,10,13.0,1.9,10,8.1,6,2.9,0,7.0,17.6,974.6,18.4,83.0,22.2,15.5,14.4
3668,19830628,10,9.0,3.7,10,0.0,0,5.3,0,6.7,9.7,977.9,14.8,58.0,17.7,12.8,11.8
3668,19830629,10,7.4,2.2,10,0.0,0,4.3,0,6.3,9.9,979.0,16.4,56.0,20.0,7.8,7.0
3668,19830630,10,8.0,2.6,10,0.0,0,9.3,0,5.3,11.3,976.1,18.2,56.0,24.1,10.5,9.9
